Order_ID,Product_ID,User_ID,Order_Date,Product_Category,Product_Price,Order_Quantity,Discount_Applied,Shipping_Method,Payment_Method,User_Age,User_Gender,User_Location,Return_Status,Return_Reason,Days_to_Return,Order_Value,Return_Cost,Profit_Loss,CO2_Emissions,Packaging_Waste,CO2_Saved,Waste_Avoided,REVENUE,DISCOUNT_AMT,Final revenue,MONTH,year,age grp
ORD00807,PROD0015,USER1733,22-04-2024,Clothing,145.72,5,16.46,Express,COD,43,Male,Rourkela,Not Returned,No Return,0,608.7,0,608.67,1.5,1,1.5,1,728.6,119.93,608.67,April,2024,35-44
ORD00808,PROD0090,USER1886,21-09-2023,Clothing,1684.08,2,23.26,Express,Wallet,36,Female,Ranchi,Not Returned,No Return,0,2584.7,0,2584.73,1.5,0.4,1.5,0.4,3368.16,783.43,2584.73,September,2023,35-44
ORD00809,PROD0177,USER1605,02-08-2025,Clothing,1098.41,1,44.99,Next-Day,Debit Card,58,Male,Jamshedpur,Returned,Size Issue,20,604.2,200,404.24,2,0.2,0,0,1098.41,494.17,604.24,August,2025,45+
ORD00810,PROD0036,USER0498,04-03-2025,Electronics,658.82,1,28.21,Standard,Credit Card,47,Female,Dhanbad,Not Returned,No Return,0,473,0,472.97,1,0.2,1,0.2,658.82,185.85,472.97,March,2025,45+
ORD00811,PROD0373,USER0588,05-07-2024,Books,843.33,2,47.35,Express,COD,19,Female,Patna,Not Returned,No Return,0,888,0,888.03,1.5,0.4,1.5,0.4,1686.66,798.63,888.03,July,2024,18-24
ORD00812,PROD0190,USER1809,03-02-2023,Electronics,854.16,5,10.36,Standard,Debit Card,21,Female,Muzaffarpur,Not Returned,No Return,0,3828.3,0,3828.35,1,1,1,1,4270.8,442.45,3828.35,February,2023,18-24
ORD00813,PROD0245,USER0200,17-10-2024,Clothing,968.28,3,42.92,Standard,Wallet,59,Male,Gaya,Not Returned,No Return,0,1658.1,0,1658.08,1,0.6,1,0.6,2904.84,1246.76,1658.08,October,2024,45+
ORD00814,PROD0179,USER1483,22-10-2022,Clothing,950.07,5,44.16,Next-Day,Debit Card,47,Female,Chandigarh,Not Returned,No Return,0,2652.6,0,2652.6,2,1,2,1,4750.35,2097.75,2652.6,October,2022,45+
ORD00815,PROD0004,USER0528,21-07-2024,Books,1261.32,1,1.57,Standard,Debit Card,60,Female,Ludhiana,Not Returned,No Return,0,1241.5,0,1241.52,1,0.2,1,0.2,1261.32,19.8,1241.52,July,2024,45+
ORD00816,PROD0353,USER0709,12-07-2023,Toys,105.02,1,0.28,Next-Day,Credit Card,54,Female,Amritsar,Not Returned,No Return,0,104.7,0,104.73,2,0.2,2,0.2,105.02,0.29,104.73,July,2023,45+
ORD00817,PROD0181,USER1800,10-05-2024,Clothing,1378.29,4,9.02,Next-Day,Debit Card,48,Female,Jalandhar,Not Returned,No Return,0,5015.9,0,5015.87,2,0.8,2,0.8,5513.16,497.29,5015.87,May,2024,45+
ORD00818,PROD0103,USER1199,29-03-2024,Clothing,1449.37,1,3.56,Standard,Debit Card,46,Male,Kochi,Not Returned,No Return,0,1397.8,0,1397.77,1,0.2,1,0.2,1449.37,51.6,1397.77,March,2024,45+
ORD00819,PROD0293,USER1064,16-05-2025,Electronics,219.32,4,36.71,Next-Day,Wallet,51,Female,Thiruvananthapuram,Not Returned,No Return,0,555.2,0,555.23,2,0.8,2,0.8,877.28,322.05,555.23,May,2025,45+
ORD00820,PROD0114,USER0078,31-03-2025,Toys,1828.29,1,41.46,Standard,COD,59,Male,Kozhikode,Not Returned,No Return,0,1070.3,0,1070.28,1,0.2,1,0.2,1828.29,758.01,1070.28,March,2025,45+
ORD00821,PROD0245,USER0107,13-01-2025,Electronics,1210.95,2,22.33,Standard,Wallet,20,Female,Thrissur,Not Returned,No Return,0,1881.1,0,1881.09,1,0.4,1,0.4,2421.9,540.81,1881.09,January,2025,18-24
ORD00822,PROD0256,USER1675,11-10-2022,Toys,1416.82,2,40.77,Standard,COD,42,Female,Guwahati,Returned,Defective,28,1678.4,200,1478.36,1,0.4,0,0,2833.64,1155.28,1678.36,October,2022,35-44
ORD00823,PROD0086,USER1169,03-07-2023,Electronics,164.88,2,43.43,Standard,Debit Card,57,Male,Shillong,Not Returned,No Return,0,186.5,0,186.55,1,0.4,1,0.4,329.76,143.21,186.55,July,2023,45+
ORD00824,PROD0330,USER0236,11-08-2023,Toys,911.51,1,10.88,Standard,Debit Card,41,Male,Imphal,Returned,Wrong Item,25,812.3,200,612.34,1,0.2,0,0,911.51,99.17,812.34,August,2023,35-44
ORD00825,PROD0361,USER1170,02-06-2024,Clothing,1010.35,3,34.55,Next-Day,Debit Card,20,Male,Aizawl,Returned,Wrong Item,41,1983.8,200,1783.82,2,0.6,0,0,3031.05,1047.23,1983.82,June,2024,18-24
ORD00826,PROD0449,USER0694,20-01-2023,Toys,1189.71,5,3.76,Express,COD,27,Male,Itanagar,Not Returned,No Return,0,5724.9,0,5724.88,1.5,1,1.5,1,5948.55,223.67,5724.88,January,2023,25-34
ORD00827,PROD0031,USER1793,13-09-2023,Electronics,139.98,4,48.72,Express,COD,25,Female,Panaji,Not Returned,No Return,0,287.1,0,287.13,1.5,0.8,1.5,0.8,559.92,272.79,287.13,September,2023,25-34
ORD00828,PROD0022,USER0916,26-11-2023,Electronics,594.31,2,41.45,Express,Wallet,53,Male,Dehradun,Returned,Changed Mind,18,695.9,200,495.94,1.5,0.4,0,0,1188.62,492.68,695.94,November,2023,45+
ORD00829,PROD0222,USER1144,01-07-2022,Electronics,762.74,5,41.49,Next-Day,Credit Card,42,Female,Shimla,Not Returned,No Return,0,2231.4,0,2231.4,2,1,2,1,3813.7,1582.3,2231.4,July,2022,35-44
ORD00830,PROD0438,USER0067,20-08-2022,Books,1457.76,3,18.22,Next-Day,Wallet,18,Male,Jammu,Not Returned,No Return,0,3576.5,0,3576.47,2,0.6,2,0.6,4373.28,796.81,3576.47,August,2022,18-24
ORD00831,PROD0047,USER1902,05-11-2022,Toys,1989.39,4,10.91,Next-Day,Debit Card,28,Male,Srinagar,Not Returned,No Return,0,7089.4,0,7089.39,2,0.8,2,0.8,7957.56,868.17,7089.39,November,2022,25-34
ORD00832,PROD0067,USER0334,15-06-2024,Clothing,1654.12,1,47.29,Standard,Wallet,22,Female,Mumbai,Not Returned,No Return,0,871.9,0,871.89,1,0.2,1,0.2,1654.12,782.23,871.89,June,2024,18-24
ORD00833,PROD0176,USER0529,01-09-2023,Books,1002.62,1,22.24,Next-Day,Debit Card,46,Female,Pune,Not Returned,No Return,0,779.6,0,779.64,2,0.2,2,0.2,1002.62,222.98,779.64,September,2023,45+
ORD00834,PROD0017,USER0716,27-03-2022,Clothing,674.38,3,38.24,Next-Day,Credit Card,22,Male,Nagpur,Not Returned,No Return,0,1249.5,0,1249.49,2,0.6,2,0.6,2023.14,773.65,1249.49,March,2022,18-24
ORD00835,PROD0166,USER0384,05-04-2022,Clothing,424.98,3,45.43,Express,Credit Card,49,Female,Nashik,Not Returned,No Return,0,695.7,0,695.73,1.5,0.6,1.5,0.6,1274.94,579.21,695.73,April,2022,45+
ORD00836,PROD0124,USER0592,01-04-2022,Books,242.41,5,28.9,Standard,COD,55,Female,Aurangabad,Not Returned,No Return,0,861.8,0,861.77,1,1,1,1,1212.05,350.28,861.77,April,2022,45+
ORD00837,PROD0316,USER1156,22-06-2022,Clothing,412.73,1,33.82,Standard,COD,62,Female,Thane,Returned,Defective,52,273.1,200,73.14,1,0.2,0,0,412.73,139.59,273.14,June,2022,45+
ORD00838,PROD0287,USER0586,15-03-2024,Electronics,371.87,3,38.89,Express,Wallet,36,Female,Delhi,Not Returned,No Return,0,681.7,0,681.75,1.5,0.6,1.5,0.6,1115.61,433.86,681.75,March,2024,35-44
ORD00839,PROD0242,USER0513,12-01-2025,Clothing,872.43,2,14.55,Standard,Debit Card,58,Male,Noida,Not Returned,No Return,0,1491,0,1490.98,1,0.4,1,0.4,1744.86,253.88,1490.98,January,2025,45+
ORD00840,PROD0466,USER1407,16-10-2023,Toys,1430.13,2,0.29,Standard,COD,42,Female,Gurugram,Not Returned,No Return,0,2852,0,2851.97,1,0.4,1,0.4,2860.26,8.29,2851.97,October,2023,35-44
ORD00841,PROD0326,USER1214,25-05-2024,Clothing,859.23,4,32.06,Express,Wallet,57,Male,Faridabad,Not Returned,No Return,0,2335,0,2335.04,1.5,0.8,1.5,0.8,3436.92,1101.88,2335.04,May,2024,45+
ORD00842,PROD0076,USER1482,20-10-2023,Electronics,415.57,1,35.81,Next-Day,COD,25,Female,Ghaziabad,Not Returned,No Return,0,266.8,0,266.75,2,0.2,2,0.2,415.57,148.82,266.75,October,2023,25-34
ORD00843,PROD0012,USER0029,13-06-2024,Clothing,1483.87,4,41.85,Next-Day,Credit Card,63,Male,Bengaluru,Not Returned,No Return,0,3451.5,0,3451.48,2,0.8,2,0.8,5935.48,2484,3451.48,June,2024,45+
ORD00844,PROD0277,USER1496,25-04-2023,Home Appliances,1817.24,1,21.95,Standard,COD,45,Male,Mysuru,Not Returned,No Return,0,1418.4,0,1418.36,1,0.2,1,0.2,1817.24,398.88,1418.36,April,2023,45+
ORD00845,PROD0172,USER1815,05-02-2023,Clothing,462.59,5,43.27,Express,Credit Card,20,Female,Hubli,Not Returned,No Return,0,1312.1,0,1312.14,1.5,1,1.5,1,2312.95,1000.81,1312.14,February,2023,18-24
ORD00846,PROD0353,USER1010,27-01-2025,Clothing,1296.77,2,34.09,Standard,Credit Card,40,Female,Mangaluru,Not Returned,No Return,0,1709.4,0,1709.4,1,0.4,1,0.4,2593.54,884.14,1709.4,January,2025,35-44
ORD00847,PROD0496,USER1423,29-03-2022,Home Appliances,1843.06,2,29.37,Express,Debit Card,51,Female,Belagavi,Not Returned,No Return,0,2603.5,0,2603.51,1.5,0.4,1.5,0.4,3686.12,1082.61,2603.51,March,2022,45+
ORD00848,PROD0348,USER1468,01-11-2023,Books,928.66,5,36.06,Express,COD,53,Female,Chennai,Not Returned,No Return,0,2968.9,0,2968.93,1.5,1,1.5,1,4643.3,1674.37,2968.93,November,2023,45+
ORD00849,PROD0071,USER1072,26-04-2022,Clothing,1480.43,1,48.09,Standard,Wallet,37,Female,Coimbatore,Not Returned,No Return,0,768.5,0,768.49,1,0.2,1,0.2,1480.43,711.94,768.49,April,2022,35-44
ORD00850,PROD0411,USER0220,28-05-2024,Clothing,785.8,3,41.61,Standard,Wallet,44,Female,Madurai,Not Returned,No Return,0,1376.5,0,1376.49,1,0.6,1,0.6,2357.4,980.91,1376.49,May,2024,35-44
ORD00851,PROD0024,USER0757,07-04-2024,Toys,390.89,5,35,Standard,Debit Card,50,Female,Salem,Not Returned,No Return,0,1270.4,0,1270.39,1,1,1,1,1954.45,684.06,1270.39,April,2024,45+
ORD00852,PROD0126,USER1443,15-03-2023,Toys,879.47,5,37.37,Express,COD,60,Female,Tiruchirappalli,Not Returned,No Return,0,2754.1,0,2754.06,1.5,1,1.5,1,4397.35,1643.29,2754.06,March,2023,45+
ORD00853,PROD0387,USER0112,26-09-2024,Toys,1621.11,2,5.51,Standard,COD,49,Female,Hyderabad,Not Returned,No Return,0,3063.6,0,3063.57,1,0.4,1,0.4,3242.22,178.65,3063.57,September,2024,45+
ORD00854,PROD0463,USER0208,08-10-2023,Books,1908.23,1,12.76,Next-Day,Debit Card,55,Female,Warangal,Not Returned,No Return,0,1664.7,0,1664.74,2,0.2,2,0.2,1908.23,243.49,1664.74,October,2023,45+
ORD00855,PROD0484,USER1730,21-11-2022,Books,521.63,1,0.43,Next-Day,Wallet,24,Male,Karimnagar,Returned,Defective,17,519.4,200,319.39,2,0.2,0,0,521.63,2.24,519.39,November,2022,18-24
ORD00856,PROD0275,USER1773,11-06-2025,Electronics,946.59,5,24.16,Next-Day,Debit Card,25,Male,Nizamabad,Not Returned,No Return,0,3589.5,0,3589.47,2,1,2,1,4732.95,1143.48,3589.47,June,2025,25-34
ORD00857,PROD0200,USER0775,01-06-2024,Clothing,408.32,4,5.7,Standard,COD,53,Male,Vijayawada,Not Returned,No Return,0,1540.2,0,1540.18,1,0.8,1,0.8,1633.28,93.1,1540.18,June,2024,45+
ORD00858,PROD0035,USER1435,16-08-2024,Electronics,881.4,4,44.79,Next-Day,Credit Card,27,Female,Visakhapatnam,Not Returned,No Return,0,1946.5,0,1946.48,2,0.8,2,0.8,3525.6,1579.12,1946.48,August,2024,25-34
ORD00859,PROD0364,USER0318,30-12-2023,Clothing,1505.07,1,21.28,Express,COD,37,Male,Guntur,Not Returned,No Return,0,1184.8,0,1184.79,1.5,0.2,1.5,0.2,1505.07,320.28,1184.79,December,2023,35-44
ORD00860,PROD0316,USER1569,08-06-2025,Clothing,1084.82,3,28.05,Express,Debit Card,36,Female,Tirupati,Returned,Wrong Item,33,2341.6,200,2141.58,1.5,0.6,0,0,3254.46,912.88,2341.58,June,2025,35-44
ORD00861,PROD0273,USER0962,26-10-2023,Clothing,1436.06,5,27.76,Standard,COD,43,Female,Kakinada,Returned,Wrong Item,29,5187,200,4987.05,1,1,0,0,7180.3,1993.25,5187.05,October,2023,35-44
ORD00862,PROD0285,USER1525,23-09-2022,Books,971.69,4,34.58,Next-Day,Wallet,43,Male,Kolkata,Returned,Wrong Item,28,2542.7,200,2342.72,2,0.8,0,0,3886.76,1344.04,2542.72,September,2022,35-44
ORD00863,PROD0443,USER0458,27-07-2024,Clothing,1860.21,2,40.37,Express,COD,41,Male,Howrah,Returned,Defective,19,2218.5,200,2018.49,1.5,0.4,0,0,3720.42,1501.93,2218.49,July,2024,35-44
ORD00864,PROD0330,USER1306,06-12-2023,Toys,649.03,5,10.1,Standard,Wallet,18,Female,Siliguri,Not Returned,No Return,0,2917.4,0,2917.39,1,1,1,1,3245.15,327.76,2917.39,December,2023,18-24
ORD00865,PROD0323,USER0813,02-04-2023,Electronics,301.59,5,26.38,Express,Wallet,30,Female,Durgapur,Not Returned,No Return,0,1110.2,0,1110.15,1.5,1,1.5,1,1507.95,397.8,1110.15,April,2023,25-34
ORD00866,PROD0030,USER1468,04-03-2024,Books,1501.46,3,26.67,Next-Day,COD,26,Female,Asansol,Returned,Defective,42,3303.1,200,3103.06,2,0.6,0,0,4504.38,1201.32,3303.06,March,2024,25-34
ORD00867,PROD0236,USER0449,13-02-2025,Toys,1886.02,4,44.99,Express,Debit Card,45,Female,Ahmedabad,Returned,Changed Mind,41,4150,200,3950,1.5,0.8,0,0,7544.08,3394.08,4150,February,2025,45+
ORD00868,PROD0217,USER0428,22-05-2023,Books,186.66,1,15.31,Next-Day,COD,61,Female,Surat,Not Returned,No Return,0,158.1,0,158.08,2,0.2,2,0.2,186.66,28.58,158.08,May,2023,45+
ORD00869,PROD0381,USER1431,22-04-2022,Electronics,357.24,4,46.37,Next-Day,Debit Card,28,Male,Vadodara,Not Returned,No Return,0,766.4,0,766.35,2,0.8,2,0.8,1428.96,662.61,766.35,April,2022,25-34
ORD00870,PROD0252,USER0091,11-07-2024,Books,1957.06,5,19.57,Standard,Wallet,43,Male,Rajkot,Returned,Size Issue,59,7870.3,200,7670.32,1,1,0,0,9785.3,1914.98,7870.32,July,2024,35-44
ORD00871,PROD0276,USER1170,25-09-2023,Books,1116.92,3,12.09,Standard,Debit Card,64,Female,Bhavnagar,Returned,Wrong Item,39,2945.7,200,2745.65,1,0.6,0,0,3350.76,405.11,2945.65,September,2023,45+
ORD00872,PROD0132,USER0404,28-02-2022,Home Appliances,1223.04,4,37.63,Express,Debit Card,33,Female,Jaipur,Not Returned,No Return,0,3051.2,0,3051.24,1.5,0.8,1.5,0.8,4892.16,1840.92,3051.24,February,2022,25-34
ORD00873,PROD0002,USER1189,02-12-2024,Clothing,1715.28,2,33.93,Next-Day,Wallet,52,Male,Jodhpur,Not Returned,No Return,0,2266.6,0,2266.57,2,0.4,2,0.4,3430.56,1163.99,2266.57,December,2024,45+
ORD00874,PROD0247,USER0598,14-08-2025,Home Appliances,511.17,5,31.71,Express,Wallet,34,Male,Udaipur,Not Returned,No Return,0,1745.4,0,1745.39,1.5,1,1.5,1,2555.85,810.46,1745.39,August,2025,25-34
ORD00875,PROD0080,USER1414,17-12-2024,Electronics,1391.21,2,19.76,Next-Day,Credit Card,51,Female,Kota,Returned,Changed Mind,54,2232.6,200,2032.61,2,0.4,0,0,2782.42,549.81,2232.61,December,2024,45+
ORD00876,PROD0301,USER0832,17-01-2022,Books,1554.76,1,12.25,Standard,Debit Card,64,Female,Ajmer,Not Returned,No Return,0,1364.3,0,1364.3,1,0.2,1,0.2,1554.76,190.46,1364.3,January,2022,45+
ORD00877,PROD0326,USER0632,22-11-2022,Clothing,160.33,5,2.14,Standard,Credit Card,30,Male,Lucknow,Returned,Defective,22,784.5,200,584.49,1,1,0,0,801.65,17.16,784.49,November,2022,25-34
ORD00878,PROD0268,USER1506,07-10-2024,Electronics,1045.21,4,34.15,Next-Day,COD,44,Female,Kanpur,Returned,Changed Mind,17,2753.1,200,2553.08,2,0.8,0,0,4180.84,1427.76,2753.08,October,2024,35-44
ORD00879,PROD0081,USER1804,10-07-2024,Books,796.76,5,48.2,Standard,Wallet,64,Male,Agra,Not Returned,No Return,0,2063.6,0,2063.61,1,1,1,1,3983.8,1920.19,2063.61,July,2024,45+
ORD00880,PROD0285,USER0999,20-12-2024,Clothing,1380.67,1,15.72,Standard,Debit Card,47,Female,Varanasi,Not Returned,No Return,0,1163.6,0,1163.63,1,0.2,1,0.2,1380.67,217.04,1163.63,December,2024,45+
ORD00881,PROD0197,USER1545,01-08-2023,Toys,1646.18,3,9.77,Standard,COD,61,Male,Prayagraj,Not Returned,No Return,0,4456,0,4456.04,1,0.6,1,0.6,4938.54,482.5,4456.04,August,2023,45+
ORD00882,PROD0347,USER0025,30-12-2022,Toys,1394.31,2,10.97,Express,Wallet,19,Female,Indore,Not Returned,No Return,0,2482.7,0,2482.71,1.5,0.4,1.5,0.4,2788.62,305.91,2482.71,December,2022,18-24
ORD00883,PROD0021,USER1682,28-06-2024,Home Appliances,881.77,2,21.05,Express,Debit Card,26,Male,Bhopal,Returned,Defective,59,1392.3,200,1192.31,1.5,0.4,0,0,1763.54,371.23,1392.31,June,2024,25-34
ORD00884,PROD0454,USER0701,01-12-2023,Clothing,933.35,4,38.4,Express,COD,28,Male,Jabalpur,Not Returned,No Return,0,2299.8,0,2299.77,1.5,0.8,1.5,0.8,3733.4,1433.63,2299.77,December,2023,25-34
ORD00885,PROD0007,USER1341,05-06-2023,Electronics,1211.9,4,6.88,Standard,COD,51,Male,Gwalior,Not Returned,No Return,0,4514.1,0,4514.09,1,0.8,1,0.8,4847.6,333.51,4514.09,June,2023,45+
ORD00886,PROD0316,USER0393,07-02-2025,Books,1439.2,1,44.46,Next-Day,Credit Card,39,Male,Raipur,Not Returned,No Return,0,799.3,0,799.33,2,0.2,2,0.2,1439.2,639.87,799.33,February,2025,35-44
ORD00887,PROD0454,USER0090,31-08-2024,Electronics,215.57,5,6.69,Express,Debit Card,32,Female,Bilaspur,Returned,Changed Mind,57,1005.7,200,805.74,1.5,1,0,0,1077.85,72.11,1005.74,August,2024,25-34
ORD00888,PROD0084,USER1738,10-03-2022,Clothing,392.7,1,0.32,Next-Day,Wallet,32,Male,Bhubaneswar,Not Returned,No Return,0,391.4,0,391.44,2,0.2,2,0.2,392.7,1.26,391.44,March,2022,25-34
ORD00889,PROD0073,USER1365,12-09-2022,Toys,1484.57,5,7.56,Standard,Credit Card,24,Female,Cuttack,Returned,Size Issue,17,6861.7,200,6661.68,1,1,0,0,7422.85,561.17,6861.68,September,2022,18-24
ORD00890,PROD0109,USER1537,21-04-2025,Toys,1102.17,2,29.56,Standard,Debit Card,31,Female,Rourkela,Not Returned,No Return,0,1552.7,0,1552.74,1,0.4,1,0.4,2204.34,651.6,1552.74,April,2025,25-34
ORD00891,PROD0365,USER0829,12-05-2023,Electronics,1613.2,5,5.44,Standard,Wallet,55,Female,Ranchi,Returned,Changed Mind,28,7627.2,200,7427.21,1,1,0,0,8066,438.79,7627.21,May,2023,45+
ORD00892,PROD0454,USER1959,27-07-2024,Home Appliances,1527,1,5.12,Next-Day,Credit Card,46,Female,Jamshedpur,Not Returned,No Return,0,1448.8,0,1448.82,2,0.2,2,0.2,1527,78.18,1448.82,July,2024,45+
ORD00893,PROD0203,USER1910,08-04-2022,Books,783.84,2,19.69,Next-Day,Debit Card,43,Female,Dhanbad,Returned,Changed Mind,53,1259,200,1059,2,0.4,0,0,1567.68,308.68,1259,April,2022,35-44
ORD00894,PROD0248,USER1127,15-05-2023,Home Appliances,804.92,2,8.61,Standard,Debit Card,22,Female,Patna,Not Returned,No Return,0,1471.2,0,1471.23,1,0.4,1,0.4,1609.84,138.61,1471.23,May,2023,18-24
ORD00895,PROD0094,USER1278,11-03-2025,Clothing,963.58,3,30.5,Standard,Debit Card,33,Male,Muzaffarpur,Returned,Wrong Item,33,2009.1,200,1809.06,1,0.6,0,0,2890.74,881.68,2009.06,March,2025,25-34
ORD00896,PROD0181,USER1951,22-04-2023,Electronics,753.13,2,16.19,Standard,Credit Card,36,Female,Gaya,Returned,Defective,25,1262.4,200,1062.4,1,0.4,0,0,1506.26,243.86,1262.4,April,2023,35-44
ORD00897,PROD0352,USER0805,14-06-2025,Clothing,745.33,4,12.83,Standard,Wallet,43,Male,Chandigarh,Not Returned,No Return,0,2598.8,0,2598.82,1,0.8,1,0.8,2981.32,382.5,2598.82,June,2025,35-44
ORD00898,PROD0007,USER1135,16-05-2022,Clothing,404.19,3,44.99,Standard,Wallet,37,Female,Ludhiana,Returned,Size Issue,30,667,200,467.03,1,0.6,0,0,1212.57,545.54,667.03,May,2022,35-44
ORD00899,PROD0119,USER0243,03-12-2023,Clothing,1144.98,5,8.06,Express,Wallet,22,Female,Amritsar,Not Returned,No Return,0,5263.5,0,5263.47,1.5,1,1.5,1,5724.9,461.43,5263.47,December,2023,18-24
ORD00900,PROD0099,USER1300,16-05-2022,Books,752.83,5,49.12,Express,Credit Card,38,Female,Jalandhar,Not Returned,No Return,0,1915.2,0,1915.2,1.5,1,1.5,1,3764.15,1848.95,1915.2,May,2022,35-44
ORD00901,PROD0198,USER0958,12-03-2025,Books,1018.83,1,32.37,Standard,Debit Card,56,Male,Kochi,Not Returned,No Return,0,689,0,689.03,1,0.2,1,0.2,1018.83,329.8,689.03,March,2025,45+
ORD00902,PROD0433,USER1670,02-06-2023,Home Appliances,858.61,4,22.17,Express,Wallet,61,Female,Thiruvananthapuram,Not Returned,No Return,0,2673,0,2673.02,1.5,0.8,1.5,0.8,3434.44,761.42,2673.02,June,2023,45+
ORD00903,PROD0362,USER0469,15-04-2025,Clothing,1065.57,2,22.5,Standard,Debit Card,63,Female,Kozhikode,Returned,Changed Mind,5,1651.6,200,1451.63,1,0.4,0,0,2131.14,479.51,1651.63,April,2025,45+
ORD00904,PROD0236,USER1598,25-08-2025,Toys,1243.91,4,37.45,Express,Debit Card,37,Male,Thrissur,Returned,Defective,34,3112.3,200,2912.26,1.5,0.8,0,0,4975.64,1863.38,3112.26,August,2025,35-44
ORD00905,PROD0049,USER1269,28-08-2024,Clothing,1604.2,4,28.7,Standard,Credit Card,27,Male,Guwahati,Returned,Defective,30,4575.2,200,4375.18,1,0.8,0,0,6416.8,1841.62,4575.18,August,2024,25-34
ORD00906,PROD0416,USER1149,15-01-2022,Electronics,1974.88,2,47.83,Standard,Credit Card,36,Female,Shillong,Not Returned,No Return,0,2060.6,0,2060.59,1,0.4,1,0.4,3949.76,1889.17,2060.59,January,2022,35-44
ORD00907,PROD0330,USER0608,28-11-2023,Electronics,1119.84,3,32.91,Standard,Wallet,40,Female,Imphal,Not Returned,No Return,0,2253.9,0,2253.9,1,0.6,1,0.6,3359.52,1105.62,2253.9,November,2023,35-44
ORD00908,PROD0330,USER0160,08-02-2025,Clothing,1735.65,4,46.6,Next-Day,Debit Card,36,Female,Aizawl,Not Returned,No Return,0,3707.3,0,3707.35,2,0.8,2,0.8,6942.6,3235.25,3707.35,February,2025,35-44
ORD00909,PROD0439,USER0971,27-01-2022,Clothing,1334.25,4,42.07,Express,Credit Card,65,Female,Itanagar,Not Returned,No Return,0,3091.7,0,3091.72,1.5,0.8,1.5,0.8,5337,2245.28,3091.72,January,2022,45+
ORD00910,PROD0366,USER1745,10-07-2023,Clothing,791.08,3,34.64,Next-Day,Credit Card,30,Female,Panaji,Returned,Size Issue,16,1551.1,200,1351.15,2,0.6,0,0,2373.24,822.09,1551.15,July,2023,25-34
ORD00911,PROD0303,USER1444,26-03-2024,Toys,1730.54,1,0.38,Next-Day,Credit Card,64,Male,Dehradun,Not Returned,No Return,0,1724,0,1723.96,2,0.2,2,0.2,1730.54,6.58,1723.96,March,2024,45+
ORD00912,PROD0411,USER0800,22-08-2023,Clothing,1213.39,2,5.9,Next-Day,Wallet,55,Male,Shimla,Not Returned,No Return,0,2283.6,0,2283.6,2,0.4,2,0.4,2426.78,143.18,2283.6,August,2023,45+
ORD00913,PROD0409,USER0196,23-03-2022,Toys,1999.44,5,21.85,Standard,Credit Card,49,Female,Jammu,Not Returned,No Return,0,7812.8,0,7812.81,1,1,1,1,9997.2,2184.39,7812.81,March,2022,45+
ORD00914,PROD0012,USER1270,17-07-2022,Clothing,221.72,2,10.89,Standard,COD,31,Female,Srinagar,Returned,Defective,19,395.1,200,195.15,1,0.4,0,0,443.44,48.29,395.15,July,2022,25-34
ORD00915,PROD0476,USER0313,09-11-2023,Books,201.2,5,26.16,Standard,Credit Card,59,Female,Mumbai,Not Returned,No Return,0,742.8,0,742.83,1,1,1,1,1006,263.17,742.83,November,2023,45+
ORD00916,PROD0069,USER0242,08-12-2024,Toys,252.01,1,47.8,Next-Day,Wallet,60,Male,Pune,Not Returned,No Return,0,131.5,0,131.55,2,0.2,2,0.2,252.01,120.46,131.55,December,2024,45+
ORD00917,PROD0429,USER1152,30-01-2022,Clothing,122.46,2,23.65,Standard,Wallet,28,Female,Nagpur,Not Returned,No Return,0,187,0,187,1,0.4,1,0.4,244.92,57.92,187,January,2022,25-34
ORD00918,PROD0468,USER0853,25-05-2025,Books,1807.65,3,15.48,Next-Day,Credit Card,62,Male,Nashik,Not Returned,No Return,0,4583.5,0,4583.48,2,0.6,2,0.6,5422.95,839.47,4583.48,May,2025,45+
ORD00919,PROD0364,USER0202,06-02-2024,Electronics,1404.92,2,1.21,Express,Wallet,45,Male,Aurangabad,Not Returned,No Return,0,2775.8,0,2775.84,1.5,0.4,1.5,0.4,2809.84,34,2775.84,February,2024,45+
ORD00920,PROD0395,USER1348,09-02-2022,Toys,1741.77,1,42.13,Standard,Wallet,32,Female,Thane,Not Returned,No Return,0,1008,0,1007.96,1,0.2,1,0.2,1741.77,733.81,1007.96,February,2022,25-34
ORD00921,PROD0419,USER1171,29-07-2025,Electronics,379.16,3,1.86,Next-Day,Wallet,25,Female,Delhi,Returned,Size Issue,56,1116.3,200,916.32,2,0.6,0,0,1137.48,21.16,1116.32,July,2025,25-34
ORD00922,PROD0321,USER1628,30-01-2024,Books,1693.95,4,32.25,Next-Day,Wallet,55,Male,Noida,Not Returned,No Return,0,4590.6,0,4590.6,2,0.8,2,0.8,6775.8,2185.2,4590.6,January,2024,45+
ORD00923,PROD0026,USER1579,21-05-2025,Clothing,416.12,2,12.2,Standard,COD,61,Female,Gurugram,Not Returned,No Return,0,730.7,0,730.71,1,0.4,1,0.4,832.24,101.53,730.71,May,2025,45+
ORD00924,PROD0054,USER1694,22-10-2022,Clothing,1092.64,2,36.4,Express,Credit Card,36,Female,Faridabad,Returned,Size Issue,57,1389.8,200,1189.84,1.5,0.4,0,0,2185.28,795.44,1389.84,October,2022,35-44
